0	1.773	4	3
1035	1.806	15	15
1036	1.832	20	20
1037	1.893	8	3
1038	1.651	2	1
1039	1.736	9	9
1040	1.713	5	4
1041	1.998	4	3
1042	1.993	18	14
1043	1.675	16	12
1044	1.854	15	14
1045	1.635	2	1
1046	1.729	9	9
1047	1.713	14	14
1048	2.083	8	7
1049	1.849	4	3
1050	2.052	6	5
1051	1.943	45	45
1052	1.882	54	15
1053	1.757	12	11
1054	1.644	2	2
1055	2.089	7	6
1056	2.105	7	6
1057	2.163	10	9
1058	1.897	15	14
1059	1.774	30	28
1060	1.634	2	1
1061	1.780	4	4
1062	2.018	4	4
1063	1.858	5	3
1064	1.824	3	2
1065	1.678	9	8
1066	1.615	2	1
1067	1.892	4	4
1068	1.594	1	1
1069	1.754	4	3
1070	2.015	23	22
1071	1.594	4	1
1072	1.176	9	5
1073	1.892	4	3
1074	1.699	21	18
1075	1.730	31	29
1076	1.751	8	7
1077	2.125	6	5
1078	1.667	2	2
1079	2.002	6	5
1080	1.931	43	42
1081	1.891	3	3
1082	1.779	16	16
1083	1.548	9	8
1084	1.658	2	1
1085	1.802	4	3
1086	1.700	8	7
1087	1.712	9	8
1088	1.710	11	1
1089	1.977	6	5
1090	1.852	3	3
1091	2.145	13	10
1092	1.981	4	4
1093	1.867	19	19
1094	1.852	17	3
1095	1.916	4	3
1096	1.652	24	8
1097	1.693	8	6
1098	1.972	36	15
1099	1.833	3	3
1100	1.783	22	22
1101	1.890	4	3
1102	1.742	9	8
1103	1.625	2	2
1104	1.758	3	3
1105	1.873	3	2
1106	1.626	2	1
1107	1.919	3	3
1108	1.751	3	2
1109	1.731	5	4
1110	1.858	8	7
1111	1.201	9	4
1112	1.411	8	6
1113	1.726	9	9
1114	1.954	5	4
1115	1.800	46	38
1116	1.800	11	11
1117	1.717	23	12
1118	1.824	5	5
1119	2.105	11	5
1120	1.909	4	3
1121	1.770	4	3
1122	1.764	11	11
1123	2.002	6	5
1124	1.810	4	3
1125	1.642	7	7
1126	1.663	8	2
1127	1.736	7	7
1128	1.684	6	6
1129	1.722	17	15
1130	1.903	17	5
1131	1.898	4	3
1132	1.813	4	3
1133	1.906	5	4
1134	1.635	2	1
1135	1.808	5	4
1136	1.637	4	1
1137	1.635	2	1
1138	1.796	4	3
1139	1.831	7	3
1140	1.897	6	5
1141	1.813	3	2
1142	1.795	6	3
1143	1.695	3	2
1144	1.694	7	6
1145	1.744	18	11
1146	1.721	10	10
1147	1.635	2	1
1148	1.782	3	3
1149	1.641	3	3
1150	1.807	4	3
1151	1.850	4	3
1152	1.850	10	10
1153	1.820	4	4
1154	1.729	11	11
1155	1.911	20	19
1156	1.658	2	1
1157	1.697	2	2
1158	1.985	4	3
1159	1.820	5	2
1160	1.692	8	7
1161	1.866	5	4
1162	1.988	5	4
1163	1.763	15	14
1164	1.929	6	5
1165	2.121	11	10
1166	1.757	11	10
1167	1.627	4	2
1168	1.844	14	4
1169	1.674	12	10
1170	2.144	7	6
1171	1.853	11	4
1172	1.753	11	10
1173	1.676	15	7
1174	1.826	7	2
1175	1.125	3	2
1176	1.461	11	7
1177	1.814	4	3
1178	1.958	46	43
1179	2.006	21	3
1180	1.894	3	2
1181	1.911	6	5
1182	1.787	4	3
1183	1.737	3	2
1184	1.997	5	4
1185	1.626	2	1
1186	1.677	13	12
1187	1.642	2	2
1188	1.898	2	2
1189	1.626	2	1
1190	1.661	2	2
1191	1.796	3	3
1192	2.061	19	15
1193	1.819	4	3
1194	1.981	6	5
1195	1.763	2	1
1196	1.978	6	6
1197	1.753	26	22
1198	1.643	16	2
1199	1.693	21	3
1200	1.882	8	7
1201	2.015	22	21
1202	1.853	25	3
1203	1.788	14	3
1204	1.982	4	4
1205	1.672	6	5
1206	1.756	10	9
1207	1.224	13	4
1208	1.711	24	16
1209	2.238	5	5
1210	2.004	12	11
1211	1.695	2	1
1212	2.060	7	6
1213	1.791	4	3
1214	1.805	20	17
1215	1.704	13	12
1216	1.722	23	18
1217	1.635	2	1
1218	1.782	15	14
1219	1.793	31	16
1220	1.660	3	2
1221	1.705	13	12
1222	1.939	8	2
1223	1.746	13	6
1224	1.611	2	1
1225	1.770	14	14
1226	2.062	7	7
1227	1.754	9	4
1228	1.793	11	10
1229	1.876	11	11
1230	1.677	3	2
1231	1.774	26	26
1232	1.635	2	1
1233	1.856	4	3
1234	1.801	3	3
1235	1.764	3	3
1236	1.670	7	6
1237	1.644	2	1
1238	1.933	24	22
1239	1.213	13	4
1240	1.216	19	6
1241	1.511	28	9
1242	1.804	16	12
1243	1.744	19	15
1244	1.757	3	2
1245	1.863	4	3
1246	1.665	9	8
1247	1.844	10	3
1248	1.642	2	1
1249	2.168	12	10
1250	1.896	3	2
1251	1.671	9	5
1252	1.674	12	11
1253	1.598	2	1
1254	2.056	23	22
1255	1.845	27	4
1256	1.640	2	2
1257	1.883	4	3
1258	1.669	11	7
1259	2.118	5	5
1260	1.764	16	12
1261	1.952	3	2
1262	1.895	6	5
1263	1.629	2	1
1264	1.911	4	3
1265	1.755	6	2
1266	1.750	4	3
1267	1.810	3	2
1268	1.857	4	4
1269	2.003	3	2
1270	1.914	5	4
1271	2.057	6	6
1272	2.136	12	11
1273	1.626	13	1
1274	1.813	4	3
1275	1.915	5	4
1276	1.669	9	8
1277	1.821	4	3
1278	1.930	3	3
1279	1.838	4	3
1280	1.900	3	3
1281	1.750	3	2
1282	1.924	4	4
1283	1.793	4	3
1284	1.900	3	3
1285	1.639	3	2
1286	1.774	9	8
1287	1.861	4	3
1288	1.976	6	6
1289	1.672	20	14
1290	1.667	4	2
1291	1.660	7	6
1292	2.003	6	4
1293	1.712	9	7
1294	1.806	4	3
1295	1.808	3	2
1296	1.771	7	7
1297	1.596	7	1
1298	1.616	2	1
1299	1.724	9	8
1300	1.702	3	2
1301	1.697	9	5
1302	1.677	9	8
1303	1.656	2	2
1304	1.726	10	9
1305	1.636	2	1
1306	1.811	5	4
1307	2.063	7	7
1308	1.810	9	4
1309	1.773	14	13
1310	1.774	7	2
1311	1.641	2	1
1312	1.659	2	1
1313	2.005	6	5
1314	1.756	3	3
1315	1.711	11	10
1316	2.204	9	6
1317	1.682	6	5
1318	1.950	5	5
1319	1.677	12	12
1320	1.972	6	5
1321	1.824	4	1
1322	1.701	9	8
1323	1.867	8	2
1324	1.687	12	11
1325	1.649	8	2
1326	1.631	2	2
1327	1.795	2	2
1328	1.861	4	4
1329	1.835	3	3
1330	1.778	15	14
1331	1.980	7	6
1332	1.639	2	1
1333	1.721	7	6
1334	1.972	5	4
1335	1.819	8	6
1336	1.767	16	16
1337	1.797	9	2
1338	1.685	19	13
1339	1.961	5	4
1340	2.145	8	7
1341	2.107	16	15
1342	1.949	4	3
1343	1.801	3	2
1344	1.646	2	1
1345	1.723	11	10
1346	1.786	10	4
1347	1.835	14	14
1348	1.662	8	7
1349	1.706	7	7
1350	1.887	16	16
1351	1.843	3	2
1352	1.946	3	3
1353	1.651	2	2
1354	1.684	3	2
1355	1.766	4	3
1356	1.673	14	14
1357	1.732	18	14
1358	1.634	2	2
1359	1.648	2	1
1360	1.712	7	7
1361	1.694	10	9
1362	2.011	9	6
1363	1.622	2	1
1364	1.867	4	4
1365	1.775	3	3
1366	1.643	2	2
1367	1.641	2	1
1368	1.664	3	2
1369	1.999	6	5
1370	1.783	3	2
1371	1.738	16	16
1372	1.641	4	1
1373	1.903	4	4
1374	1.810	4	3
1375	1.759	4	3
1376	1.852	13	13
1377	1.996	13	2
1378	1.671	20	9
1379	1.713	9	8
1380	1.650	3	2
1381	1.866	11	10
1382	1.693	11	11
1383	1.810	3	3
1384	1.852	3	3
1385	1.731	24	23
1386	2.068	7	3
1387	2.102	4	4
1388	2.005	9	6
1389	1.941	4	3
1390	2.008	6	6
1391	1.700	9	8
1392	1.709	11	10
1393	1.881	25	13
1394	1.688	10	9
1395	1.666	6	6
1396	1.749	3	2
1397	1.777	6	5
1398	1.836	4	3
1399	1.738	13	12
1400	1.690	17	9
1401	1.812	10	6
1402	1.857	4	3
1403	1.755	8	7
1404	2.099	6	5
1405	1.759	5	4
1406	1.696	5	2
1407	2.069	39	38
1408	1.644	2	1
1409	2.114	10	9
1410	1.697	2	1
1411	1.940	5	4
1412	1.702	2	2
1413	1.778	4	3
1414	1.744	6	5
1415	1.839	5	3
1416	2.157	8	7
1417	1.901	4	3
1418	1.748	4	2
1419	1.745	9	4
1420	1.912	4	3
1421	2.085	5	4
1422	1.913	12	11
1423	1.662	2	1
1424	1.793	4	3
1425	1.939	6	3
1426	1.674	7	7
1427	1.645	2	1
1428	1.694	8	8
1429	1.672	16	15
1430	1.151	6	2
1431	1.660	7	5
1432	1.619	2	1
1433	1.789	10	9
1434	1.885	5	5
1435	1.871	3	3
1436	1.809	2	2
1437	1.754	7	7
1438	1.812	7	2
1439	2.070	3	2
1440	1.688	10	9
1441	1.580	9	1
1442	2.099	8	7
1443	1.833	21	17
1444	1.780	24	18
1445	1.841	2	2
1446	2.077	6	5
1447	1.713	10	10
1448	1.986	10	6
1449	1.733	12	6
1450	1.891	23	22
1451	1.909	4	4
1452	1.652	4	1
1453	1.634	2	2
1454	1.868	4	3
1455	2.017	10	8
1456	1.655	15	14
1457	1.773	45	29
1458	1.826	8	2
1459	1.812	12	11
1460	1.699	7	7
1461	1.626	2	1
1462	1.827	6	6
1463	1.681	12	11
1464	1.686	2	1
1465	1.900	3	2
1466	2.062	7	6
1467	1.849	9	3
1468	2.066	10	5
1469	2.031	6	2
1470	1.827	2	2
1471	1.641	11	11
1472	1.635	9	2
1473	1.705	19	18
1474	1.867	5	4
1475	1.735	3	2
1476	1.909	6	5
1477	1.850	9	4
1478	1.932	6	5
1479	1.820	15	14
1480	1.739	10	3
1481	1.907	16	14
1482	1.730	28	27
1483	1.628	25	1
1484	1.747	4	3
1485	2.013	22	21
1486	1.697	17	7
1487	1.659	2	1
1488	1.966	4	4
1489	1.641	2	1
1490	1.856	4	3
1491	1.808	18	17
1492	2.146	19	10
1493	1.879	9	3
1494	1.662	2	2
1495	1.812	4	3
1496	1.818	3	3
1497	1.834	4	3
1498	1.781	4	4
1499	1.679	3	2
1500	2.010	4	4
1501	1.750	14	14
1502	1.762	20	20
1503	1.817	18	17
1504	2.077	12	7
1505	1.940	9	3
1506	1.761	7	7
1507	1.721	9	8
1508	1.737	13	9
1509	1.984	14	4
1510	1.642	3	2
1511	1.763	11	10
1512	1.924	12	3
1513	1.630	5	1
1514	1.929	3	3
1515	2.029	5	5
1516	1.969	5	4
1517	1.737	10	9
1518	1.672	2	1
1519	1.890	3	2
1520	2.063	20	19
1521	1.968	11	5
1522	1.649	3	2
1523	2.097	7	6
1524	1.644	2	1
1525	1.900	3	3
1526	1.978	5	4
1527	1.768	7	7
1528	2.013	8	5
1529	1.869	3	2
1530	1.990	8	8
1531	1.748	3	3
1532	1.974	6	3
1533	1.600	2	2
1534	1.771	10	8
1535	1.655	3	2
1536	1.854	40	39
1537	1.904	12	3
1538	1.639	6	2
1539	1.727	3	2
1540	1.839	14	12
1541	1.892	3	3
1542	1.647	3	2
1543	1.826	8	4
1544	1.699	3	2
1545	1.993	6	5
1546	1.672	4	2
1547	1.812	4	4
1548	1.821	4	3
1549	1.742	7	7
1550	1.722	15	15
1551	1.629	2	2
1552	1.682	4	2
1553	1.689	2	1
1554	1.901	5	4
1555	1.753	3	2
1556	1.698	7	7
1557	1.730	10	9
1558	1.806	4	4
1559	1.723	19	19
1560	2.050	3	2
1561	1.797	4	3
1562	1.630	2	1
1563	1.983	6	5
1564	2.044	4	4
1565	1.881	4	3
1566	1.927	4	3
1567	1.888	4	4
1568	1.716	11	10
1569	1.711	23	12
1570	1.634	2	1
1571	1.846	6	5
1572	1.868	4	3
1573	1.599	2	1
1574	1.693	9	8
1575	1.710	2	2
1576	1.774	4	3
1577	1.608	2	1
1578	1.908	4	3
1579	1.759	11	10
1580	2.084	6	5
1581	1.703	6	2
1582	1.795	31	29
1583	1.637	2	2
1584	1.925	4	4
1585	1.996	5	4
1586	1.906	21	20
1587	1.636	11	2
1588	1.744	12	11
1589	1.996	6	5
1590	1.871	6	5
1591	1.635	2	2
1592	1.691	14	13
1593	1.807	5	4
1594	1.892	3	2
1595	2.016	4	4
1596	1.903	15	14
1597	1.798	2	2
1598	1.664	14	12
1599	1.980	18	17
1600	1.997	21	3
1601	1.820	3	3
1602	2.090	36	28
1603	1.651	2	1
1604	1.878	4	3
1605	1.652	2	1
1606	2.131	5	4
1607	1.683	9	8
1608	1.883	8	5
1609	2.079	9	8
1610	1.766	15	14
1611	1.800	4	3
1612	2.015	4	3
1613	1.961	6	5
1614	2.049	9	5
1615	1.790	9	6
1616	1.671	3	2
1617	2.017	5	4
1618	1.945	6	5
1619	2.155	9	6
1620	1.786	12	8
1621	1.741	10	9
1622	1.882	4	3
1623	1.726	24	23
1624	2.000	17	5
1625	1.733	14	13
1626	1.816	24	19
1627	1.616	21	1
1628	1.779	18	7
1629	1.701	6	6
1630	1.591	1	1
1631	1.971	7	6
1632	1.719	13	12
1633	1.761	10	9
1634	1.724	10	9
1635	1.698	11	10
1636	1.928	11	4
1637	1.733	10	9
1638	1.936	7	6
1639	1.680	18	17
1640	1.780	13	6
1641	2.117	9	9
1642	2.028	5	5
1643	1.927	5	4
1644	1.647	2	1
1645	1.705	9	8
1646	1.780	13	13
1647	1.885	11	2
1648	1.686	14	13
1649	1.625	2	1
1650	1.913	4	3
1651	2.130	7	6
1652	1.650	8	2
1653	2.003	12	8
1654	1.933	3	3
1655	1.912	4	3
1656	1.693	18	17
1657	1.888	5	4
1658	1.712	10	9
1659	1.654	2	1
1660	1.786	3	2
1661	1.638	2	1
1662	1.955	3	2
1663	1.608	3	2
1664	1.661	8	7
1665	1.685	11	10
1666	1.805	19	11
1667	1.800	8	4
1668	1.651	2	1
1669	1.706	5	4
1670	1.908	5	4
1671	1.822	40	39
1672	2.015	13	10
1673	1.700	7	5
1674	1.890	8	4
1675	2.175	11	10
1676	1.774	4	4
1677	2.128	7	6
1678	1.858	3	2
1679	1.876	5	4
1680	1.941	6	6
1681	1.871	3	3
1682	1.769	29	28
1683	1.643	31	1
1684	1.772	39	14
1685	1.827	14	13
1686	1.758	9	8
1687	1.855	23	22
1688	1.177	13	4
1689	1.870	18	9
1690	1.639	33	20
1691	1.987	5	4
1692	1.797	21	18
1693	2.004	5	4
1694	2.015	10	9
1695	1.838	14	12
1696	2.143	7	6
1697	1.675	17	10
1698	1.792	10	10
1699	1.778	3	2
1700	1.871	6	3
1701	1.876	4	3
1702	1.951	5	4
1703	1.727	19	18
1704	1.784	3	3
1705	1.663	2	2
1706	2.052	5	4
1707	1.701	2	1
1708	1.725	4	2
1709	2.007	6	5
1710	1.857	4	3
1711	2.067	5	4
1712	1.686	8	7
1713	1.770	3	2
1714	1.655	2	1
1715	2.023	7	6
1716	1.653	13	10
1717	1.831	18	14
1718	2.099	11	6
1719	1.865	6	3
1720	1.734	24	23
1721	1.621	20	1
1722	1.646	15	2
1723	1.747	20	3
1724	2.111	7	6
1725	1.971	3	2
1726	1.773	5	2
1727	1.830	4	3
1728	1.777	3	2
1729	1.703	10	9
1730	1.742	4	3
1731	1.801	12	8
1732	1.737	8	6
1733	1.699	8	8
1734	1.755	5	4
1735	1.709	15	14
1736	2.058	8	7
1737	1.932	11	4
1738	1.781	5	5
1739	1.651	7	2
1740	1.768	16	14
1741	1.824	9	3
1742	1.668	10	8
1743	1.632	3	1
1744	1.649	2	1
1745	1.855	12	11
1746	1.891	2	2
1747	1.871	15	14
1748	1.653	10	2
1749	2.078	5	5
1750	1.675	4	2
1751	1.734	18	17
1752	1.763	21	3
1753	2.019	5	5
1754	1.908	3	3
1755	1.702	11	11
1756	1.989	6	6
1757	1.809	4	3
1758	1.869	9	8
1759	1.777	5	4
1760	1.799	7	3
1761	1.759	4	3
1762	1.571	2	1
1763	1.688	9	8
1764	1.757	19	19
1765	1.653	8	2
1766	1.773	9	8
1767	1.638	2	1
1768	1.767	13	12
1769	2.148	9	8
1770	1.926	3	3
1771	1.959	3	2
1772	1.773	2	2
1773	1.616	2	2
1774	1.751	3	2
1775	1.935	6	6
1776	1.912	4	3
1777	1.839	4	4
1778	1.778	3	2
1779	1.879	6	5
1780	1.743	21	21
1781	1.685	5	4
1782	1.769	31	31
1783	2.072	50	22
1784	1.654	17	2
1785	1.797	5	4
1786	1.789	13	13
1787	1.671	3	2
1788	1.738	15	14
1789	1.608	15	1
1790	1.691	2	1
1791	2.050	4	4
1792	1.627	2	1
1793	1.792	5	4
1794	1.760	7	2
1795	1.787	1	1
1796	1.893	5	4
1797	1.924	26	23
1798	2.133	11	9
1799	1.955	7	7
1800	1.960	4	4
1801	1.800	8	8
1802	1.885	19	18
1803	1.705	9	1
1804	1.636	2	1
1805	1.625	2	1
1806	1.662	2	2
1807	2.185	13	12
1808	2.041	6	6
1809	1.766	6	3
1810	1.588	3	1
1811	1.937	28	27
1812	1.709	17	12
1813	1.799	18	13
1814	1.805	3	2
1815	1.743	17	17
1816	1.909	14	3
1817	1.711	18	18
1818	1.859	5	5
1819	1.784	11	10
1820	2.039	5	4
1821	1.825	3	2
1822	2.003	8	5
1823	1.884	3	3
1824	2.005	20	19
1825	1.759	4	3
1826	1.624	2	1
1827	1.738	15	15
1828	1.779	3	3
1829	1.713	11	10
1830	1.868	3	3
1831	1.699	7	6
1832	1.805	4	4
1833	1.653	3	2
1834	1.708	11	10
1835	1.863	4	3
1836	1.972	7	5
1837	2.077	9	8
1838	1.647	2	2
1839	1.868	5	4
1840	1.825	4	3
1841	1.974	6	5
1842	2.133	11	9
1843	1.854	8	4
1844	1.654	2	2
1845	1.849	4	3
1846	1.839	5	4
1847	1.760	10	4
1848	2.098	11	11
1849	1.990	5	4
1850	2.014	8	5
1851	1.876	5	2
1852	1.752	10	9
1853	2.105	10	9
1854	1.635	2	2
1855	1.721	18	17
1856	1.813	22	4
1857	1.636	2	2
1858	1.768	7	6
1859	1.911	5	4
1860	1.889	3	3
1861	1.744	4	3
1862	1.679	7	6
1863	1.866	7	3
1864	2.000	5	5
1865	1.763	11	10
1866	1.923	10	4
1867	1.719	21	9
1868	1.659	9	8
1869	2.075	7	6
1870	2.099	8	7
1871	1.673	10	9
1872	1.856	10	5
1873	1.916	28	27
1874	1.721	10	9
1875	2.059	6	6
1876	1.655	5	1
1877	1.774	4	3
1878	1.799	13	12
1879	1.661	7	1
1880	1.779	13	13
1881	2.077	6	6
1882	1.894	6	5
1883	1.955	4	3
1884	1.865	3	3
1885	1.795	13	12
1886	1.717	11	2
1887	1.648	14	2
1888	1.680	8	7
1889	1.928	12	8
1890	2.073	17	16
1891	1.998	7	3
1892	1.746	4	3
1893	1.627	5	2
1894	1.875	37	34
1895	1.876	4	3
1896	1.927	19	18
1897	1.741	9	9
1898	1.812	5	4
1899	1.709	5	4
1900	2.005	6	5
1901	1.920	17	16
1902	1.697	16	10
1903	1.723	20	11
1904	1.842	14	4
1905	2.032	5	5
1906	1.725	9	8
1907	1.597	2	1
1908	1.864	6	6
1909	1.836	9	3
1910	1.807	29	22
1911	1.632	2	1
1912	1.819	4	3
1913	1.642	4	1
1914	1.676	3	2
1915	1.648	2	1
1916	1.662	2	1
1917	2.032	6	5
1918	1.765	7	3
1919	1.732	2	1
1920	1.955	4	3
1921	1.838	5	3
1922	1.670	14	10
1923	1.972	5	4
1924	1.879	3	2
1925	2.083	46	46
1926	1.790	12	4
1927	2.084	37	6
1928	1.707	1	1
1929	1.999	20	15
1930	1.785	3	3
1931	2.017	3	2
1932	1.908	4	4
1933	1.603	2	1
1934	1.812	4	3
1935	2.001	6	5
1936	1.956	3	3
1937	1.685	12	12
1938	1.946	8	8
1939	2.111	8	7
1940	1.877	10	10
1941	1.987	4	3
1942	1.870	3	2
1943	1.710	21	20
1944	1.988	9	8
1945	1.935	4	3
1946	1.759	9	9
1947	1.699	7	6
1948	1.808	28	27
1949	1.846	22	2
1950	1.922	28	3
1951	1.933	10	4
1952	2.084	11	10
1953	1.777	17	16
1954	1.731	12	9
1955	1.854	4	3
1956	1.839	10	9
1957	1.816	4	3
1958	1.741	9	9
1959	1.651	2	2
1960	2.168	7	6
1961	1.792	5	5
1962	1.686	9	8
1963	1.865	3	2
1964	1.744	17	15
1965	1.756	8	8
1966	2.048	5	4
1967	1.927	4	3
1968	2.011	10	7
1969	1.643	8	2
1970	1.821	8	4
1971	2.114	11	10
1972	1.653	11	11
1973	1.959	14	2
1974	1.912	6	6
1975	1.782	9	8
1976	1.622	3	1
1977	2.009	9	3
1978	1.879	5	4
1979	2.026	7	6
1980	1.831	4	3
1981	1.781	7	2
1982	1.713	18	17
1983	1.673	28	10
1984	1.894	15	4
1985	1.779	3	2
1986	1.787	3	3
1987	1.912	23	23
1988	1.828	3	2
1989	1.699	17	16
1990	1.999	7	3
1991	1.676	2	1
1992	1.953	3	2
1993	1.950	6	5
1994	1.626	2	1
1995	2.037	7	6
1996	1.903	5	4
1997	1.683	12	6
1998	1.816	20	19
1999	1.647	13	1
